age,ageSD,MaO18,MaO18SD
77.2246,0.772246,-8.96,0.1
77.2735,0.772735,-8.78,0.1
77.32575,0.7732575,-8.57,0.1
77.378,0.77378,-8.46,0.1
77.4306875,0.774306875,-8.49,0.1
77.483375,0.77483375,-8.6,0.1
77.5360625,0.775360625,-9.22,0.1
77.58875,0.7758875,-8.99,0.1
77.6414375,0.776414375,-9.28,0.1
77.694125,0.77694125,-9.17,0.1
77.7468125,0.777468125,-9.17,0.1
77.7995,0.777995,-9.62,0.1
77.8514,0.778514,-9.83,0.1
77.9033,0.779033,-9.54,0.1
77.9552,0.779552,-9.73,0.1
78.0071,0.780071,-9.66,0.1
78.059,0.78059,-9.24,0.1
78.1109,0.781109,-9.23,0.1
78.1628,0.781628,-9.4,0.1
78.2147,0.782147,-9.61,0.1
78.2666,0.782666,-9.52,0.1
78.3185,0.783185,-9.22,0.1
78.3727,0.783727,-8.95,0.1
78.4269,0.784269,-8.75,0.1
78.4811,0.784811,-9.06,0.1
78.5353,0.785353,-9.33,0.1
78.5895,0.785895,-9.31,0.1
78.6324,0.786324,-9.21,0.1
78.6753,0.786753,-9.15,0.1
78.7182,0.787182,-9.03,0.1
78.7611,0.787611,-9.19,0.1
78.804,0.78804,-9.06,0.1
78.84615,0.7884615,-9.03,0.1
78.8883,0.788883,-9.27,0.1
78.93045,0.7893045,-9.58,0.1
78.9726,0.789726,-9.54,0.1
79.01475,0.7901475,-9.66,0.1
79.0569,0.790569,-9.84,0.1
79.09905,0.7909905,-9.8,0.1
79.1412,0.791412,-9.87,0.1
79.18335,0.7918335,-9.74,0.1
79.2255,0.792255,-9.43,0.1
79.2671,0.792671,-9.35,0.1
79.3087,0.793087,-9.45,0.1
79.3503,0.793503,-9.46,0.1
79.3919,0.793919,-9.56,0.1
79.4335,0.794335,-9.74,0.1
79.4751,0.794751,-9.68,0.1
79.5167,0.795167,-9.81,0.1
79.5583,0.795583,-9.77,0.1
79.5999,0.795999,-10.14,0.1
79.6415,0.796415,-10.22,0.1
79.6822,0.796822,-10.34,0.1
79.7229,0.797229,-9.8,0.1
79.7636,0.797636,-9.54,0.1
79.8043,0.798043,-9.54,0.1
79.845,0.79845,-9.6,0.1
79.8857,0.798857,-9.95,0.1
79.9264,0.799264,-10,0.1
79.9671,0.799671,-10.03,0.1
80.0078,0.800078,-10.07,0.1
80.0485,0.800485,-9.84,0.1
80.0901,0.800901,-9.8,0.1
80.1317,0.801317,-10.31,0.1
80.1733,0.801733,-10.28,0.1
80.2149,0.802149,-10.16,0.1
80.2565,0.802565,-10.06,0.1
80.2981,0.802981,-10.05,0.1
80.3397,0.803397,-9.87,0.1
80.3813,0.803813,-9.85,0.1
80.4229,0.804229,-10.06,0.1
80.4645,0.804645,-9.55,0.1
80.5087,0.805087,-9.66,0.1
80.5529,0.805529,-9.73,0.1
80.5971,0.805971,-9.96,0.1
80.6413,0.806413,-9.88,0.1
80.6855,0.806855,-9.88,0.1
80.7297,0.807297,-10.08,0.1
80.7739,0.807739,-10.25,0.1
80.8181,0.808181,-10.35,0.1
80.8623,0.808623,-10.09,0.1
80.9065,0.809065,-10.33,0.1
80.9365,0.809365,-10.09,0.1
80.9665,0.809665,-9.99,0.1
80.9965,0.809965,-9.96,0.1
81.0265,0.810265,-10.06,0.1
81.0565,0.810565,-10.24,0.1
81.0865,0.810865,-10.23,0.1
81.1165,0.811165,-10.2,0.1
81.1465,0.811465,-10.21,0.1
81.1765,0.811765,-10.24,0.1
81.2065,0.812065,-10.29,0.1
81.23545,0.8123545,-9.94,0.1
81.2644,0.812644,-9.98,0.1
81.29335,0.8129335,-9.84,0.1
81.3223,0.813223,-9.77,0.1
81.35125,0.8135125,-9.97,0.1
81.3802,0.813802,-10.3,0.1
81.40915,0.8140915,-10.52,0.1
81.4381,0.814381,-10.38,0.1
81.46705,0.8146705,-10.33,0.1
81.496,0.81496,-10.62,0.1
81.5244,0.815244,-10.52,0.1
81.5528,0.815528,-10.5,0.1
81.5812,0.815812,-10.25,0.1
81.6096,0.816096,-10.2,0.1
81.638,0.81638,-10.21,0.1
81.6664,0.816664,-10.66,0.1
81.6948,0.816948,-10.52,0.1
81.7232,0.817232,-10.54,0.1
81.7516,0.817516,-10.52,0.1
81.78,0.8178,-10.36,0.1
81.80855,0.8180855,-10.31,0.1
81.8371,0.818371,-10.41,0.1
81.86565,0.8186565,-10.4,0.1
81.8942,0.818942,-10.26,0.1
81.92275,0.8192275,-10.44,0.1
81.9513,0.819513,-10.58,0.1
81.97985,0.8197985,-10.46,0.1
82.0084,0.820084,-10.67,0.1
82.03695,0.8203695,-10.64,0.1
82.0655,0.820655,-10.56,0.1
82.09415,0.8209415,-10.32,0.1
82.1228,0.821228,-9.7,0.1
82.15145,0.8215145,-10.53,0.1
82.1801,0.821801,-10.73,0.1
82.20875,0.8220875,-10.79,0.1
82.2374,0.822374,-10.71,0.1
82.26605,0.8226605,-10.67,0.1
82.2947,0.822947,-10.76,0.1
82.32335,0.8232335,-10.95,0.1
82.352,0.82352,-10.6,0.1
82.38225,0.8238225,-10.79,0.1
82.4125,0.824125,-10.81,0.1
82.4553125,0.824553125,-10.9,0.1
82.498125,0.82498125,-10.96,0.1
82.5409375,0.825409375,-10.85,0.1
82.58375,0.8258375,-10.77,0.1
82.6265625,0.826265625,-10.77,0.1
82.669375,0.82669375,-10.9,0.1
82.7121875,0.827121875,-11.13,0.1
82.755,0.82755,-11.08,0.1
82.79995,0.8279995,-10.78,0.1
82.8449,0.828449,-11.04,0.1
82.88985,0.8288985,-10.88,0.1
82.9348,0.829348,-10.91,0.1
82.97975,0.8297975,-10.6,0.1
83.0247,0.830247,-10.58,0.1
83.06965,0.8306965,-10.47,0.1
83.1146,0.831146,-10.58,0.1
83.15955,0.8315955,-10.53,0.1
83.2045,0.832045,-10.58,0.1
83.30165,0.8330165,-10.62,0.1
83.3988,0.833988,-10.68,0.1
83.49595,0.8349595,-10.6,0.1
83.5931,0.835931,-10.59,0.1
83.69025,0.8369025,-10.61,0.1
83.7874,0.837874,-10.54,0.1
83.88455,0.8388455,-10.14,0.1
83.9817,0.839817,-10.39,0.1
84.07885,0.8407885,-10.13,0.1
84.176,0.84176,-9.85,0.1
84.27758333,0.842775833,-9.26,0.1
84.37916667,0.843791667,-9.18,0.1
84.48075,0.8448075,-8.45,0.1
84.58233333,0.845823333,-9.46,0.1
84.68391667,0.846839167,-9.86,0.1
84.7855,0.847855,-9.63,0.1
84.847,0.84847,-10.15,0.1
84.9085,0.849085,-9.74,0.1
84.97,0.8497,-9.25,0.1
85.0315,0.850315,-9.28,0.1
85.0911,0.850911,-9.06,0.1
85.1507,0.851507,-9.03,0.1
85.2103,0.852103,-9.05,0.1
85.2699,0.852699,-9.17,0.1
85.3295,0.853295,-9.04,0.1
85.3891,0.853891,-9.15,0.1
85.4487,0.854487,-8.98,0.1
85.5083,0.855083,-8.82,0.1
85.5679,0.855679,-8.89,0.1
85.6275,0.856275,-8.92,0.1
85.6955,0.856955,-8.81,0.1
85.7635,0.857635,-8.94,0.1
85.842875,0.85842875,-8.7,0.1
85.92225,0.8592225,-8.58,0.1
86.001625,0.86001625,-8.64,0.1
86.081,0.86081,-8.46,0.1
86.160375,0.86160375,-8.43,0.1
86.23975,0.8623975,-8.7,0.1
86.319125,0.86319125,-8.49,0.1
86.3985,0.863985,-8.59,0.1
86.47365,0.8647365,-8.85,0.1
86.5488,0.865488,-8.78,0.1
86.62395,0.8662395,-8.77,0.1
86.6991,0.866991,-8.65,0.1
86.77425,0.8677425,-8.71,0.1
86.8494,0.868494,-8.69,0.1
86.92455,0.8692455,-8.45,0.1
86.9997,0.869997,-8.51,0.1
87.07485,0.8707485,-8.42,0.1
87.15,0.8715,-8.38,0.1
87.2343,0.872343,-8.36,0.1
87.3186,0.873186,-8.32,0.1
87.4029,0.874029,-8.22,0.1
87.4872,0.874872,-8.32,0.1
87.5715,0.875715,-8.08,0.1
87.6558,0.876558,-8.27,0.1
87.7401,0.877401,-8.33,0.1
87.8244,0.878244,-8.2,0.1
87.9087,0.879087,-8.23,0.1
87.993,0.87993,-8.23,0.1
88.0714,0.880714,-8.11,0.1
88.1498,0.881498,-8.26,0.1
88.2282,0.882282,-8.44,0.1
88.3066,0.883066,-8.43,0.1
88.385,0.88385,-8.45,0.1
88.4634,0.884634,-9.08,0.1
88.5418,0.885418,-9.04,0.1
88.6202,0.886202,-9.54,0.1
88.6986,0.886986,-9.61,0.1
88.777,0.88777,-9.71,0.1
88.857,0.88857,-9.36,0.1
88.937,0.88937,-9.28,0.1
89.017,0.89017,-9,0.1
89.097,0.89097,-8.85,0.1
89.177,0.89177,-8.77,0.1
89.257,0.89257,-9.02,0.1
89.3395,0.893395,-8.69,0.1
89.422,0.89422,-8.61,0.1
89.5045,0.895045,-8.55,0.1
89.587,0.89587,-8.71,0.1
89.66825,0.8966825,-8.55,0.1
89.7495,0.897495,-8.5,0.1
89.83075,0.8983075,-8.22,0.1
89.912,0.89912,-8.18,0.1
89.99325,0.8999325,-8.34,0.1
90.0745,0.900745,-7.78,0.1
90.15575,0.9015575,-7.65,0.1
90.237,0.90237,-7.6,0.1
90.31825,0.9031825,-7.75,0.1
90.3995,0.903995,-8.26,0.1
90.47875,0.9047875,-8.07,0.1
90.558,0.90558,-8.38,0.1
90.63725,0.9063725,-8.1,0.1
90.7165,0.907165,-8.08,0.1
90.79575,0.9079575,-8.08,0.1
90.875,0.90875,-8.14,0.1
90.95425,0.9095425,-7.9,0.1
91.0335,0.910335,-7.94,0.1
91.11275,0.9111275,-7.69,0.1
91.192,0.91192,-7.46,0.1
91.2219,0.912219,-7.53,0.1
91.2518,0.912518,-7.58,0.1
91.2817,0.912817,-7.85,0.1
91.3116,0.913116,-7.67,0.1
91.3415,0.913415,-7.76,0.1
91.3714,0.913714,-7.68,0.1
91.4013,0.914013,-8.4,0.1
91.4312,0.914312,-7.78,0.1
91.4611,0.914611,-7.61,0.1
91.491,0.91491,-7.68,0.1
91.5208,0.915208,-7.55,0.1
91.5506,0.915506,-7.49,0.1
91.5804,0.915804,-7.27,0.1
91.6102,0.916102,-7.49,0.1
91.64,0.9164,-7.49,0.1
91.6698,0.916698,-7.56,0.1
91.6996,0.916996,-7.8,0.1
91.7294,0.917294,-7.6,0.1
91.7592,0.917592,-7.57,0.1
91.789,0.91789,-7.46,0.1
91.8179,0.918179,-7.52,0.1
91.8468,0.918468,-7.58,0.1
91.8757,0.918757,-7.63,0.1
91.9046,0.919046,-7.48,0.1
91.9335,0.919335,-7.46,0.1
91.9624,0.919624,-7.54,0.1
91.9913,0.919913,-7.5,0.1
92.0202,0.920202,-7.56,0.1
92.0491,0.920491,-7.39,0.1
92.078,0.92078,-7.44,0.1
92.10765,0.9210765,-7.34,0.1
92.1373,0.921373,-7.38,0.1
92.16695,0.9216695,-7.37,0.1
92.1966,0.921966,-7.28,0.1
92.22625,0.9222625,-7.32,0.1
92.2559,0.922559,-8.19,0.1
92.28555,0.9228555,-7.34,0.1
92.3152,0.923152,-7.54,0.1
92.34485,0.9234485,-7.77,0.1
92.3745,0.923745,-7.48,0.1
92.4038125,0.924038125,-7.46,0.1
92.433125,0.92433125,-7.41,0.1
92.4624375,0.924624375,-7.66,0.1
92.49175,0.9249175,-7.51,0.1
92.5210625,0.925210625,-7.57,0.1
92.550375,0.92550375,-7.66,0.1
92.5796875,0.925796875,-7.6,0.1
92.609,0.92609,-7.58,0.1
92.668,0.92668,-7.59,0.1
92.727,0.92727,-7.4,0.1
92.78405,0.9278405,-7.32,0.1
92.8411,0.928411,-7.35,0.1
92.89815,0.9289815,-7.35,0.1
92.9552,0.929552,-7.34,0.1
93.01225,0.9301225,-7.4,0.1
93.0693,0.930693,-7.49,0.1
93.12635,0.9312635,-7.25,0.1
93.1834,0.931834,-7.29,0.1
93.24045,0.9324045,-7.18,0.1
93.2975,0.932975,-7.32,0.1
93.3525,0.933525,-7.44,0.1
93.4075,0.934075,-7.53,0.1
93.4625,0.934625,-7.34,0.1
93.5175,0.935175,-7.32,0.1
93.5725,0.935725,-7.28,0.1
93.6275,0.936275,-7.5,0.1
93.6825,0.936825,-7.37,0.1
93.7375,0.937375,-7.45,0.1
93.7925,0.937925,-7.51,0.1
93.8475,0.938475,-7.28,0.1
93.90175,0.9390175,-7.36,0.1
93.956,0.93956,-7.47,0.1
94.01025,0.9401025,-7.4,0.1
94.0645,0.940645,-7.5,0.1
94.11875,0.9411875,-7.42,0.1
94.173,0.94173,-7.5,0.1
94.22725,0.9422725,-7.55,0.1
94.2815,0.942815,-7.59,0.1
94.33575,0.9433575,-7.62,0.1
94.39,0.9439,-7.55,0.1
94.4445,0.944445,-7.51,0.1
94.499,0.94499,-7.6,0.1
94.5535,0.945535,-7.55,0.1
94.608,0.94608,-7.86,0.1
94.6625,0.946625,-7.52,0.1
94.717,0.94717,-7.75,0.1
94.7715,0.947715,-7.63,0.1
94.826,0.94826,-7.44,0.1
94.8805,0.948805,-7.67,0.1
94.935,0.94935,-7.62,0.1
94.989,0.94989,-7.7,0.1
95.043,0.95043,-7.73,0.1
95.097,0.95097,-8.43,0.1
95.151,0.95151,-7.5,0.1
95.205,0.95205,-7.58,0.1
95.259,0.95259,-7.64,0.1
95.313,0.95313,-7.74,0.1
95.367,0.95367,-7.61,0.1
95.421,0.95421,-7.75,0.1
95.475,0.95475,-7.68,0.1
95.52995,0.9552995,-7.57,0.1
95.5849,0.955849,-7.57,0.1
95.63985,0.9563985,-7.63,0.1
95.6948,0.956948,-8.21,0.1
95.74975,0.9574975,-7.55,0.1
95.8047,0.958047,-7.6,0.1
95.85965,0.9585965,-7.54,0.1
95.9146,0.959146,-7.63,0.1
95.96955,0.9596955,-7.73,0.1
96.0245,0.960245,-7.73,0.1
96.0786,0.960786,-7.69,0.1
96.1327,0.961327,-7.93,0.1
96.1868,0.961868,-7.88,0.1
96.2409,0.962409,-7.74,0.1
96.295,0.96295,-7.83,0.1
96.3491,0.963491,-7.76,0.1
96.4032,0.964032,-7.92,0.1
96.4573,0.964573,-7.99,0.1
96.5114,0.965114,-8,0.1
96.5655,0.965655,-7.95,0.1
96.62095,0.9662095,-7.93,0.1
96.6764,0.966764,-7.99,0.1
96.73185,0.9673185,-8,0.1
96.7873,0.967873,-7.86,0.1
96.84275,0.9684275,-8.03,0.1
96.8982,0.968982,-8.03,0.1
96.95365,0.9695365,-7.79,0.1
97.0091,0.970091,-8.01,0.1
97.06455,0.9706455,-7.82,0.1
97.12,0.9712,-8.26,0.1
97.17535,0.9717535,-8.29,0.1
97.2307,0.972307,-8.07,0.1
97.28605,0.9728605,-7.74,0.1
97.3414,0.973414,-7.7,0.1
97.39675,0.9739675,-7.92,0.1
97.4521,0.974521,-7.66,0.1
97.50745,0.9750745,-7.77,0.1
97.5628,0.975628,-7.79,0.1
97.61815,0.9761815,-8.14,0.1
97.6735,0.976735,-7.97,0.1
97.7281,0.977281,-8.06,0.1
97.7827,0.977827,-8.08,0.1
97.8373,0.978373,-8,0.1
98.3,0.983,-8.68,0.1
98.5,0.985,-8.65,0.1
98.8,0.988,-9.17,0.1
99.1,0.991,-9.07,0.1
99.3,0.993,-9.41,0.1
99.6427561,0.996427561,-9.37,0.1
99.67535772,0.996753577,-9.53,0.1
99.70795935,0.997079593,-9.63,0.1
99.74056098,0.99740561,-8.96,0.1
99.7731626,0.997731626,-9.38,0.1
99.80576423,0.998057642,-9.74,0.1
99.83836585,0.998383659,-9.33,0.1
99.87096748,0.998709675,-9.53,0.1
99.90356911,0.999035691,-9.59,0.1
99.93617073,0.999361707,-9.63,0.1
99.96877236,0.999687724,-9.5,0.1
100.001374,1.00001374,-9.36,0.1
100.0339756,1.000339756,-9.49,0.1
100.0665772,1.000665772,-9.03,0.1
100.0991789,1.000991789,-9.89,0.1
100.1317805,1.001317805,-9.75,0.1
100.1643821,1.001643821,-9.71,0.1
100.1969837,1.001969837,-9.63,0.1
100.2295854,1.002295854,-9.59,0.1
100.262187,1.00262187,-10.03,0.1
100.2947886,1.002947886,-9.64,0.1
100.3273902,1.003273902,-9.51,0.1
100.3599919,1.003599919,-9.98,0.1
100.3925935,1.003925935,-10.16,0.1
100.4251951,1.004251951,-9.4,0.1
100.4577967,1.004577967,-10.18,0.1
100.4903984,1.004903984,-9.69,0.1
100.523,1.00523,-10.18,0.1
100.6843514,1.006843514,-9.94,0.1
100.8457027,1.008457027,-10.59,0.1
101.0070541,1.010070541,-10.03,0.1
101.1684054,1.011684054,-10.18,0.1
101.3297568,1.013297568,-10.25,0.1
102.0397027,1.020397027,-10.23,0.1
102.071973,1.02071973,-10.3,0.1
102.1042433,1.021042433,-10.22,0.1
102.1365135,1.021365135,-10.26,0.1
102.1687838,1.021687838,-10.2,0.1
102.2010541,1.022010541,-10.32,0.1
102.2333243,1.022333243,-10.05,0.1
102.2655946,1.022655946,-10.18,0.1
102.2978649,1.022978649,-10.1,0.1
102.3301351,1.023301351,-9.94,0.1
102.3624054,1.023624054,-10.1,0.1
102.3946757,1.023946757,-9.93,0.1
102.426946,1.02426946,-9.74,0.1
102.4592162,1.024592162,-9.7,0.1
102.4914865,1.024914865,-9.62,0.1
102.5237568,1.025237568,-10,0.1
102.556027,1.02556027,-10,0.1
102.5882973,1.025882973,-10.26,0.1
102.6205676,1.026205676,-9.93,0.1
102.6528378,1.026528378,-10.04,0.1
102.6851081,1.026851081,-9.75,0.1
102.7173784,1.027173784,-9.97,0.1
102.7496487,1.027496487,-10.08,0.1
102.7819189,1.027819189,-10.02,0.1
102.8141892,1.028141892,-10.2,0.1
102.8464595,1.028464595,-9.92,0.1
102.8787297,1.028787297,-10.01,0.1
102.911,1.02911,-10.11,0.1
102.9432703,1.029432703,-9.91,0.1
102.9755406,1.029755406,-10.17,0.1
103.0078108,1.030078108,-9.88,0.1
103.0400811,1.030400811,-10.24,0.1
103.0723514,1.030723514,-10.11,0.1
103.1046216,1.031046216,-9.86,0.1
103.1368919,1.031368919,-10.15,0.1
103.1691622,1.031691622,-10.04,0.1
103.2014324,1.032014324,-10.12,0.1
103.2337027,1.032337027,-10.04,0.1
103.265973,1.03265973,-9.99,0.1
103.2982433,1.032982433,-10.18,0.1
103.3305135,1.033305135,-10.04,0.1
103.3627838,1.033627838,-10.43,0.1
103.3950541,1.033950541,-10.36,0.1
103.4273243,1.034273243,-10.28,0.1
103.4595946,1.034595946,-10.07,0.1
103.4918649,1.034918649,-10.38,0.1
103.5241351,1.035241351,-10.16,0.1
103.5564054,1.035564054,-10.08,0.1
103.5886757,1.035886757,-10.33,0.1
103.620946,1.03620946,-10.4,0.1
103.6532162,1.036532162,-10,0.1
103.6854865,1.036854865,-10.08,0.1
103.7177568,1.037177568,-10.1,0.1
103.750027,1.03750027,-9.78,0.1
103.7822973,1.037822973,-9.69,0.1
103.8145676,1.038145676,-9.83,0.1
103.8468378,1.038468378,-10.04,0.1
103.8791081,1.038791081,-9.62,0.1
103.9113784,1.039113784,-10.06,0.1
103.9436487,1.039436487,-10.12,0.1
103.9759189,1.039759189,-9.66,0.1
104.0081892,1.040081892,-10.25,0.1
104.0404595,1.040404595,-10.17,0.1
104.0727297,1.040727297,-10.36,0.1
104.105,1.04105,-9.73,0.1
104.1372703,1.041372703,-10.29,0.1
104.1695406,1.041695406,-9.72,0.1
104.2018108,1.042018108,-9.68,0.1
104.2340811,1.042340811,-9.92,0.1
104.2663514,1.042663514,-10.03,0.1
104.2986216,1.042986216,-9.88,0.1
104.3308919,1.043308919,-10.35,0.1
104.3631622,1.043631622,-10.05,0.1
104.3954324,1.043954324,-9.98,0.1
104.4277027,1.044277027,-9.63,0.1
104.459973,1.04459973,-10.18,0.1
104.4922433,1.044922433,-9.9,0.1
104.5245135,1.045245135,-9.98,0.1
104.5567838,1.045567838,-10.03,0.1
104.5890541,1.045890541,-10,0.1
104.6213243,1.046213243,-10.48,0.1
104.6535946,1.046535946,-10.7,0.1
104.6858649,1.046858649,-10.26,0.1
104.7181351,1.047181351,-10.11,0.1
104.7504054,1.047504054,-10.4,0.1
104.7826757,1.047826757,-10.31,0.1
104.814946,1.04814946,-10.18,0.1
104.8472162,1.048472162,-10.46,0.1
104.8794865,1.048794865,-10.31,0.1
104.9117568,1.049117568,-10.39,0.1
104.944027,1.04944027,-10.32,0.1
105.0085676,1.050085676,-9.72,0.1
105.0408378,1.050408378,-9.87,0.1
105.1376487,1.051376487,-10.14,0.1
105.1699189,1.051699189,-9.06,0.1
105.2021892,1.052021892,-7.93,0.1
105.2344595,1.052344595,-8.51,0.1
105.2667297,1.052667297,-9.2,0.1
105.299,1.05299,-9.27,0.1
105.3363916,1.053363916,-9.41,0.1
105.3737831,1.053737831,-8.82,0.1
105.4111747,1.054111747,-8.42,0.1
105.4485663,1.054485663,-9.1,0.1
105.4859578,1.054859578,-9.1,0.1
105.5233494,1.055233494,-9.06,0.1
105.560741,1.05560741,-9.16,0.1
105.5981325,1.055981325,-9.06,0.1
105.6355241,1.056355241,-9.01,0.1
105.6729157,1.056729157,-9.23,0.1
105.7103072,1.057103072,-9.23,0.1
105.7476988,1.057476988,-9.57,0.1
105.7850904,1.057850904,-9.85,0.1
105.8224819,1.058224819,-9.43,0.1
105.8598735,1.058598735,-9.66,0.1
105.8972651,1.058972651,-9.32,0.1
105.9346566,1.059346566,-9.67,0.1
105.9720482,1.059720482,-9.77,0.1
106.0094398,1.060094398,-9.66,0.1
106.0468313,1.060468313,-9.51,0.1
106.0842229,1.060842229,-9.36,0.1
106.1216145,1.061216145,-9.96,0.1
106.159006,1.06159006,-10.11,0.1
106.1963976,1.061963976,-9.8,0.1
106.2337892,1.062337892,-10.07,0.1
106.2711807,1.062711807,-10.05,0.1
106.3085723,1.063085723,-8.91,0.1
106.3459639,1.063459639,-10.04,0.1
106.3833554,1.063833554,-10.02,0.1
106.420747,1.06420747,-10.07,0.1
106.4581386,1.064581386,-9.99,0.1
106.4955301,1.064955301,-10.1,0.1
106.5329217,1.065329217,-10.1,0.1
106.5703133,1.065703133,-10.01,0.1
106.6077048,1.066077048,-10.28,0.1
106.6450964,1.066450964,-10.08,0.1
106.682488,1.06682488,-10.09,0.1
106.7198795,1.067198795,-9.94,0.1
106.7572711,1.067572711,-9.54,0.1
106.7946627,1.067946627,-10.24,0.1
106.8320542,1.068320542,-10.56,0.1
106.8694458,1.068694458,-10.1,0.1
106.9068373,1.069068373,-10.21,0.1
106.9442289,1.069442289,-10.18,0.1
106.9816205,1.069816205,-10.56,0.1
107.019012,1.07019012,-10.04,0.1
107.0564036,1.070564036,-10.26,0.1
107.0937952,1.070937952,-9.99,0.1
107.1311867,1.071311867,-10.15,0.1
107.1685783,1.071685783,-10.12,0.1
107.2059699,1.072059699,-10.36,0.1
107.2433614,1.072433614,-10.45,0.1
107.280753,1.07280753,-10.41,0.1
107.3181446,1.073181446,-9.9,0.1
107.3555361,1.073555361,-10.16,0.1
107.3929277,1.073929277,-10.29,0.1
107.4303193,1.074303193,-10.03,0.1
107.4677108,1.074677108,-9.9,0.1
107.5051024,1.075051024,-10.32,0.1
107.542494,1.07542494,-10.05,0.1
107.5798855,1.075798855,-10.46,0.1
107.6172771,1.076172771,-10.2,0.1
107.6546687,1.076546687,-10.36,0.1
107.6920602,1.076920602,-10.35,0.1
107.7294518,1.077294518,-10.05,0.1
107.7668434,1.077668434,-10.03,0.1
107.8042349,1.078042349,-10.31,0.1
107.8416265,1.078416265,-10.32,0.1
107.8790181,1.078790181,-10.62,0.1
107.9164096,1.079164096,-10.34,0.1
107.9538012,1.079538012,-10.56,0.1
107.9911928,1.079911928,-9.88,0.1
108.0285843,1.080285843,-10.2,0.1
108.0659759,1.080659759,-10.49,0.1
108.1033675,1.081033675,-10.35,0.1
108.140759,1.08140759,-9.88,0.1
108.1781506,1.081781506,-10.55,0.1
108.2155422,1.082155422,-9.46,0.1
108.2529337,1.082529337,-9.52,0.1
108.2903253,1.082903253,-9.62,0.1
108.3277169,1.083277169,-9.56,0.1
108.3651084,1.083651084,-8.3,0.1
108.4398916,1.084398916,-9.53,0.1
108.4772831,1.084772831,-9.26,0.1
108.5520663,1.085520663,-7.76,0.1
108.5894578,1.085894578,-6.99,0.1
108.6268494,1.086268494,-6.91,0.1
108.664241,1.08664241,-7.73,0.1
108.7016325,1.087016325,-8.18,0.1
108.7390241,1.087390241,-8.22,0.1
108.7764157,1.087764157,-8.4,0.1
108.8138072,1.088138072,-8.16,0.1
108.8511988,1.088511988,-8.28,0.1
108.8885904,1.088885904,-7.94,0.1
108.9259819,1.089259819,-8.85,0.1
108.9633735,1.089633735,-8.16,0.1
109.0007651,1.090007651,-8.12,0.1
109.0381566,1.090381566,-7.95,0.1
109.0755482,1.090755482,-8.19,0.1
109.1129398,1.091129398,-7.87,0.1
109.1503313,1.091503313,-7.81,0.1
109.1877229,1.091877229,-7.87,0.1
109.2251145,1.092251145,-8.16,0.1
109.262506,1.09262506,-8.24,0.1
109.2998976,1.092998976,-8.14,0.1
109.3372892,1.093372892,-8.09,0.1
109.3746807,1.093746807,-7.69,0.1
109.4120723,1.094120723,-8.07,0.1
109.4494639,1.094494639,-8.23,0.1
109.4868554,1.094868554,-8.17,0.1
109.524247,1.09524247,-7.89,0.1
109.5616386,1.095616386,-8.27,0.1
109.5990301,1.095990301,-8.01,0.1
109.6364217,1.096364217,-8.36,0.1
109.6738133,1.096738133,-8.29,0.1
109.7112048,1.097112048,-8,0.1
109.785988,1.09785988,-7.54,0.1
109.8233795,1.098233795,-7.69,0.1
109.8607711,1.098607711,-7.74,0.1
109.8981627,1.098981627,-7.71,0.1
109.9355542,1.099355542,-7.78,0.1
109.9729458,1.099729458,-8.07,0.1
110.0103373,1.100103373,-7.82,0.1
110.0477289,1.100477289,-8.52,0.1
110.0851205,1.100851205,-7.73,0.1
110.122512,1.10122512,-7.72,0.1
110.1599036,1.101599036,-7.38,0.1
110.1972952,1.101972952,-7.91,0.1
110.2346867,1.102346867,-7.71,0.1
110.2720783,1.102720783,-7.48,0.1
110.3094699,1.103094699,-7.66,0.1
110.3468614,1.103468614,-7.82,0.1
110.384253,1.10384253,-7.74,0.1
110.4216446,1.104216446,-7.5,0.1
110.4590361,1.104590361,-7.74,0.1
110.4964277,1.104964277,-7.76,0.1
110.5338193,1.105338193,-7.67,0.1
110.5712108,1.105712108,-7.22,0.1
110.6086024,1.106086024,-7.8,0.1
110.645994,1.10645994,-7.65,0.1
110.8703434,1.108703434,-7.89,0.1
110.9451265,1.109451265,-7.61,0.1
111.0199096,1.110199096,-7.93,0.1
111.0946928,1.110946928,-7.82,0.1
111.1694759,1.111694759,-7.68,0.1
111.244259,1.11244259,-7.76,0.1
111.3190422,1.113190422,-7.63,0.1
111.3938253,1.113938253,-7.96,0.1
111.4686084,1.114686084,-8.01,0.1
111.5177397,1.115177397,-7.84,0.1
111.5412192,1.115412192,-7.69,0.1
111.5646986,1.115646986,-7.94,0.1
111.5881781,1.115881781,-7.55,0.1
111.6116575,1.116116575,-7.83,0.1
111.635137,1.11635137,-7.77,0.1
111.6586164,1.116586164,-7.68,0.1
111.6820959,1.116820959,-7.7,0.1
111.7055753,1.117055753,-7.53,0.1
111.7290548,1.117290548,-7.75,0.1
111.7525342,1.117525342,-7.79,0.1
111.7760137,1.117760137,-7.53,0.1
111.7994932,1.117994932,-7.1,0.1
111.8229726,1.118229726,-7.24,0.1
111.8464521,1.118464521,-7.5,0.1
111.8699315,1.118699315,-7.33,0.1
111.893411,1.11893411,-8.07,0.1
111.9168904,1.119168904,-7.72,0.1
111.9403699,1.119403699,-7.49,0.1
111.9638493,1.119638493,-7.58,0.1
111.9873288,1.119873288,-7.57,0.1
112.0108082,1.120108082,-7.62,0.1
112.0342877,1.120342877,-8.13,0.1
